-134.86046438706916,-18.783915617784462,-128.47482737051757,-17.20974480011195|9995
-20.40994500081437,-80.22997666172868,-14.572013992533392,-70.0980552207298|9950
-121.61059526591748,-1.527885405288828,-115.62673370686524,-0.2857868321527668|9945
-72.93328130973269,-25.38393606247887,-68.96391664922612,-24.744914944043586|9992
-36.58699531166466,-59.8862514903888,-31.879710911850665,-55.14876000547808|9999
-29.00148910840292,-68.50523801355429,-27.06938081882443,-52.08280813850255|9977
-75.14598428308011,-0.9403872297869187,-70.99844918149488,-0.659727750915472|9900
-134.85599108200944,-51.76004045390732,-132.65035414587413,-44.228136837515386|9968
-89.93702448431556,-79.09635920651094,-81.18549126606499,-72.04696073024725|9949
-42.37196948844952,-39.13824861488752,-40.85040315012854,-33.7718219269226|9986
-40.12096381857476,-89.93443600968405,-31.586849233142264,-71.09142244981564|9976
-148.0177480514064,-21.31219053757323,-141.0639297681483,-20.584131117294888|9907
-6.672858604334156,-41.61158806994185,-3.16801448347254,-37.45912808501162|9980
-81.69900376755143,-67.40187040906214,-74.72424772567278,-62.277974478477645|9956
-114.7787877402333,-25.669432020925083,-109.36395837629603,-23.935551358748256|9931
-174.00305046118922,-28.587728003008024,-167.159385627749,-27.667890730494545|9978
-41.40702465134583,-15.45405982389515,-37.92481367665601,-15.116031620516603|9970
-170.12195799654603,-31.376542881542424,-162.69849555850058,-30.54464440277566|9933
-127.74352317135133,-58.481787893407216,-122.88305086363407,-56.38617915492211|9903
-39.220630322784494,-23.869113547265528,-37.076737613006,-22.349817071486786|9973
-156.8915053916881,-71.32498243051629,-150.73841106445786,-67.41010664941531|9938
-168.13509295148123,-66.57743714845657,-161.63051147006587,-63.3286067953221|9952
-6.286195573419413,-20.55653684722343,-4.386840023873241,-18.334253294271967|9964
-94.15215342826318,-49.36948791138586,-92.43128739215541,-40.76434050268673|9911
-30.927796269638236,-83.51276416444331,-25.979280782463814,-70.12183821091396|9960
-69.60215678236688,-16.760698301041497,-65.98308639461612,-16.294786603255393|9944
-151.3330546021388,-68.74437206544904,-145.967862849098,-65.46002247350721|9982
-93.1761882465541,-78.18640648574215,-84.0656964414768,-72.3919592474506|9991
-9.471131538092635,-70.02473871694869,-4.163931283268223,-56.80920384931993|9966
-95.35459675236817,-15.799476008359694,-90.36848580196838,-14.631046738855835|9940
-76.49366255527943,-61.73967174487839,-73.14270075912202,-58.402860921466164|9956
-126.04797982568391,-51.030767744258895,-120.3302987493216,-47.79483453443782|9963
-175.49158168798982,-83.86233099411177,-163.45920732153758,-77.41341756545212|9937
-62.106829183158986,-4.106248598021889,-57.814832681511106,-3.8456805172277884|9962
-2.3038169756335436,-72.73884835036499,2.105043173452867,-55.1661326785718|9904
-102.40339451926664,-35.463995303757514,-97.49536618868058,-33.23686727860683|9953
-149.4401656674433,-14.330838636016196,-144.50091007856955,-13.795278989030066|9983
-30.48114913574644,-36.15739963079299,-28.698631735895244,-31.714379472858617|9992
-7.834662805810879,-84.01190920848006,-2.945951438015041,-61.507739894257654|9970
-145.3598474489843,-25.880321326885472,-138.69026759857064,-23.960355745296948|9983
-42.551768488025836,-28.095303725884058,-40.34885932572214,-26.786789248450212|9936
-148.0370489598671,-35.54017778485872,-143.66980781694687,-29.49158107220905|9980
-59.45012229782797,-60.63518639759545,-53.64234299729811,-55.73358036311495|9912
-151.6702340316553,-49.39229368379259,-146.03959221563667,-47.51485587107451|9960
-80.60733039854482,-84.3655369723512,-64.51114316642592,-76.45949099206025|9923
-68.14981262246918,-3.1393417199065423,-63.07170540625778,-2.9551171469340782|9972
-45.89525431853466,-28.47461530190308,-43.04886005880049,-27.682492866703395|9957
-8.318455235026413,-21.958744834209416,-7.177283740058282,-18.826953193820597|9956
-8.414797784645032,-13.361885669318905,-6.762241202446833,-11.293595156883825|9916
-107.87246935825198,-65.53272500316358,-103.4054909474732,-61.76865265076359|9950
-56.60640979062801,-59.16561071637339,-49.64541960370628,-54.75043920341429|9980
-31.44573973087982,-3.6529243332486763,-29.23112459184022,-2.8091019938325292|9963
-94.71483708994614,-54.16618604278917,-91.29405370237872,-50.674190293749646|9966
-55.198703878913236,-59.17027088104373,-48.61101080798588,-53.66593481021596|9978
-128.98446861723926,-46.75865926829371,-123.57927629818731,-44.49086618839003|9959
-4.032959438129399,-21.987982806091857,-1.6736245250810788,-19.676233880711116|9990
-127.7547962721896,-84.54463572096093,-119.50860206662054,-78.46992432608928|9994
-73.06892815294722,-4.152922667157039,-67.66389283526799,-3.9610302554743506|9973
-135.46064078240198,-13.406041351510051,-130.2899957579519,-12.518352559275362|9923
-135.78104002578507,-55.09063550546329,-130.52111846521697,-51.955612799245486|9968
-53.079403282836694,-89.33765111579412,-42.805303252319476,-76.20241319140861|9948
-89.74160762447792,-53.35870444950504,-85.15493767316639,-49.85640335769944|9998
-142.26748615169916,-2.742623672192548,-136.81328801980632,-2.1808706272648903|9963
-175.82707689229952,-60.825339894359644,-169.5712201740042,-58.05747803402835|9972
-138.59867063287123,-7.8001736175730585,-132.90545113485007,-7.213535844793495|9966
-63.371941720592396,-75.5795725551874,-55.26913208783473,-68.93575888124266|9941
-117.06529273820857,-38.51083463490153,-111.96046009509955,-35.43750440594625|9945
-78.00743171100311,-40.478510995666305,-75.06905051362057,-37.85586391127306|9947
-65.2416725365975,-36.806161550448635,-63.02958842389061,-35.82197341357467|9912
-143.73202696415302,-2.83193226667388,-138.2328653981533,-2.2674958856453182|9990
-61.700866187294885,-78.42898612472938,-54.811330429458245,-72.64456549070046|9978
-19.351214396813916,-3.9684537777128517,-16.81586033699233,-2.880699354867977|9977
-93.78295451307373,-38.83582842648824,-90.53133102670843,-34.82304036514888|9940
-121.48350720767978,-81.06025949890359,-109.33737024538401,-74.72628613819464|9992
-37.64072524467212,-52.56074928453947,-33.08681341757457,-48.33820245425575|9999
-95.58038879089943,-68.62648948659412,-91.06145698800191,-64.93484232571474|9923
-125.2702500633941,-11.06106876094277,-118.96244962576108,-9.657002460656443|9927
-113.95265394766515,-44.6054948105386,-107.80854900482447,-41.76269671647623|9954
-57.571365346549754,-51.34239105358249,-54.79863699126462,-48.61509682136412|9929
-2.065934213657532,-17.631378634601298,0.07910892007054837,-15.66044336507138|9978
-160.89836735372137,-82.14055462927759,-150.55354102873235,-76.20175351009297|9946
-177.98213408505188,-60.213365319822266,-171.482692394894,-57.64764939534983|9986
-43.20067501005521,-69.11238462316076,-39.659459639634996,-61.702143211069405|9927
-70.96781251427058,-23.207043623880125,-52.708700626665006,-23.2066898094862|9955
-56.4734859350752,-31.385603005789584,-55.262547855359635,-30.61773916434718|9962
-34.641337596887745,-57.13037186781016,-30.899052599307524,-52.559109550687694|9979
-5.4074876632010715,-52.088545078454416,-0.8189449768616921,-44.424892091166925|9922
-99.20614331747021,-84.5293768327744,-94.45958311419972,-72.51470659219012|9946
-120.40459400485217,-81.14868781825753,-108.23099788673363,-74.87616472102887|9987
-133.75690354517388,-35.737531923260605,-127.58518618190554,-33.218446645562686|9981
-75.41354400613717,-62.98514532182624,-70.90042813615094,-59.354402613065474|9929
-112.90423900660412,-36.74533632727208,-108.77609280230084,-34.25740762032275|9919
-30.060212696768545,-72.33735825988099,-21.500938097125974,-62.67131261398011|9929
-4.932096839947637,-18.08597098279372,-3.2536062682389533,-15.816825081940209|9998
-65.45425962880205,-8.375104722945427,-62.27143524501205,-7.87027840288458|9975
-89.03842729757204,-18.746348859138106,-84.64111129065887,-17.41682073956595|9908
-131.23111948244346,-16.549494881670007,-126.35136854028671,-15.467218583367048|9918
-52.103488966341025,-36.481338214210446,-49.861437844082374,-34.291263046681095|9978
-14.129030089282022,-89.71894715463512,-8.89312066918871,-64.70028169255335|9965
-112.45629151733445,-36.24486513796378,-108.13140754205037,-34.30981635299002|9927
-121.4753643599165,-25.903518278365738,-117.11430629964741,-22.430000507190634|9902
-150.04263390325255,-41.99034726434139,-144.06197487708815,-40.35888477129992|9900
-155.91884232530867,-61.668737015509116,-149.43967722347435,-59.013850791080145|9900
-176.04800332126405,-19.393629249699597,-171.1554419036814,-18.832157551401906|9911
-104.64295240061661,-1.447182622758083,-100.88304138633953,0.20582796660782998|9946
-124.23926811813892,-11.242496241372052,-118.49613346172114,-9.76746516434222|9934
-86.78110298075164,-43.86535139580789,-82.05347818580168,-40.92197998385855|9999
-23.32933907914262,-43.82519393415151,-20.674748435675067,-39.87004260710889|9947
-130.61194708469674,-31.106275274041117,-124.84006846776315,-28.851167065731296|9965
-126.0200262333001,-55.98146876479886,-121.44218283929102,-53.41262319922971|9962
-26.052772606320048,-17.029804451918558,-23.93029933859886,-15.686554527716224|9986
-138.45103920684613,-75.94737712250618,-132.29010247573154,-71.82804074804699|9916
-43.98918915079262,-68.96673695656968,-38.283632969375134,-63.20305798195151|9919
-72.09000088967315,-11.292760504495265,-70.2609947174841,-10.856465009873796|9920
-22.672300044484764,-15.338437120615986,-19.705203542603883,-13.459350171457833|9907
-94.50487249039683,-50.08866038162043,-89.48054936773197,-46.934874120809155|9958
-168.77848419240644,-81.19213784026572,-159.2748856085868,-74.68894812140225|9960
-76.64620052168866,-4.471713880236209,-72.49020608582349,-4.141814659896015|9970
-125.72269723940188,-30.969353979405543,-119.90622979122188,-28.906536202377875|9931
-176.25877109273273,-74.29383795163295,-169.97367960234138,-70.09884165593716|9948
-166.55926903564762,-11.236948858910731,-158.60090256661232,-10.98357872096498|9973
-80.67074684573817,-71.7579419187922,-72.85938112291811,-65.92118462857078|9954
-165.76546720519545,-7.723774682240592,-159.64779635503308,-7.062654862579155|9917
-107.69666696834106,-7.0337418497581545,-101.47763994327067,-5.6251428558833|9940
-21.67732849568132,-40.52890738978123,-19.184946122549853,-36.83519388134722|9953
-101.04407303335365,-55.576081723141066,-96.44987070540984,-53.00223201236758|9973
-152.63351770732646,-59.645473740426986,-145.88299185858273,-56.42704796267439|9945
-166.56609239193855,-58.094868642881885,-160.30730515637148,-55.639530869863286|9926
-172.38664446991572,-77.68438216867041,-164.81822778952088,-71.59442948265104|9915
-72.20156141021852,-70.33637991653075,-70.6880934963117,-58.02223533082806|9907
-37.50984954282549,-54.08809127421257,-31.89441982095928,-49.17900049860209|9925
-126.62454325412952,-75.94806626881422,-118.49377165244952,-70.26381212701332|9949
-89.35680327134574,-32.80342390986087,-84.15881448887863,-30.662810623336384|9944
-25.58980294685034,-6.754032930230485,-25.239293010352963,-0.4522011487413904|9960
-139.9433180785756,-79.38218776821223,-135.22389490807225,-71.25092680842226|9911
-122.54600310839135,-52.02213758148269,-114.38912453238109,-48.2080720208477|9916
-91.76458755453216,-76.32680998604526,-85.14820427828776,-70.44650500806877|9943
-143.37067483960703,-40.94507327785442,-136.58875303274917,-38.675759091289564|9969
-158.0477149714583,-56.05966872500185,-152.46563608235243,-54.14898573004801|9903
-35.465657809254274,-50.38949484933725,-31.99925122825426,-46.30265142125367|9963
-111.62604221977007,-68.78458503753757,-109.62140665415131,-58.41250375203499|9965
-139.06710830622066,-56.19055566896258,-133.78376117165126,-53.596104855801826|9979
-79.92258183585884,-87.82579201475743,-77.50551684660883,-64.62200229792606|9965
-110.01754709959735,-35.25496720072164,-105.07258394880262,-32.94203750301962|9909
-165.49506845911353,-76.23325061684179,-156.61778210822763,-69.92478003176838|9925
-166.96089819824087,-66.28103843399518,-160.6046007116995,-63.119206038912765|9915
-165.17936384803286,-21.154902984982414,-158.82283037234367,-20.420318711479|9980
-128.1812938376085,-13.50683886925484,-122.09041219528183,-11.134193615792631|9967
-35.8403744723115,-7.969700367781978,-33.02784541437265,-7.648652606905985|9920
-84.51988065952901,-41.89454124045532,-80.63210315222541,-39.639296404743085|9953
-110.1033659206817,-53.45270303452591,-104.90799537404403,-49.684348156537204|9946
-63.01090277001305,-22.754842002579956,-56.31868266127267,-22.462530718847386|9907
-41.301469706411076,-34.095815436450934,-39.68828286698724,-29.635767452895845|9937
-22.174765704741016,-37.658483492593156,-17.645754298301004,-33.44311702881056|9992
-122.23747966738374,-43.77145041139615,-120.76105569962631,-34.595096949377044|9952
-119.42477674972054,-44.269294500706046,-117.69408687351438,-37.972896419600794|9940
-14.576702179412802,-6.553533836793655,-12.718968116085772,-5.261534192864355|9991
-175.18794065676042,-66.71900269512273,-168.59907416584662,-62.61144482821329|9967
-94.28876432991726,-19.743361779467186,-89.68347720910529,-18.181213375457894|9900
-127.55608820010156,-85.71572323294112,-119.29035501545526,-78.43291580479571|9992
-59.75886127703441,-50.23686591027253,-56.52907967205699,-47.453787737520074|9904
-37.508870048317334,-33.459320894673375,-36.07841953769828,-29.449165380045145|9928
-142.4194329371905,-57.921119892163325,-136.806641584357,-55.54730956117375|9944
-153.81049620831408,-66.42182721390536,-148.46046195305084,-63.42433434788571|9906
-86.85569899514782,-16.187154622413004,-80.56330267889307,-14.82861024501358|9937
-8.125384836784072,-72.02480648372429,-3.1976788466297306,-59.04344467969872|9961
-103.5866365902302,-82.73641663261648,-94.00073605787108,-76.30358773216794|9901
-99.50691481666199,-83.16739784220105,-94.2628800676766,-73.61079624380793|9942
-49.61562828389615,-69.33062049604192,-42.77094115550386,-64.86360612947162|9949
-90.84997662694096,-23.23921088965025,-86.92502139280505,-21.885977628978065|9979
-156.59347791074677,-64.55749912795405,-149.931090137604,-60.77823415062002|9933
-39.35499368054475,-1.6101831201537065,-37.14915682780233,-1.0079696881148346|9970
-165.5174926081992,-68.039767030667,-159.57864877022516,-64.3481303876099|9978
-103.89554459431561,-24.48607903345746,-102.57297069394255,-20.669812406538114|9900
-31.240023899500063,-59.912532784537255,-26.860787431775456,-54.33387891799536|9990
-152.99985486233643,-62.98937597310521,-146.9311221754642,-59.66667380247697|9929
-97.27029714906851,-2.508520649119481,-95.3634003280887,0.3731517201649521|9937
-26.07443312392338,-79.36886924816451,-18.069092762486832,-73.96901749314866|9900
-168.27677730298956,-52.31353656319313,-160.71643155088805,-50.87827708416697|9989
-50.88583681396211,-66.9380391872465,-41.580596720842934,-64.0275552766616|9949
-55.652956294212615,-81.25619035345257,-47.85915664854607,-74.82354182401252|9905
-170.85755603737968,-55.042465031754055,-163.95433290832,-52.39792421139889|9942
-2.104072790114191,-71.73362502153479,2.227970532001842,-53.86758243741139|9985
-39.20476733610951,-65.65024691308786,-35.46618095038425,-60.742175324383254|9961
-59.06681536461855,-34.45814779669361,-58.42708580740084,-33.4543895328328|9967
-78.14049984502066,-56.78749834728495,-73.94296990771282,-53.46784516105652|9909
-31.648402632109473,-82.63187184022998,-25.957645049516493,-70.36230324505189|9955
-177.2543288632194,-15.461300095601647,-173.2884363216995,-14.99614652398553|9986
-14.48765620011423,-34.9423672435956,-11.707177687607091,-31.820969290870874|9967
-30.45025182320843,-20.65108771823811,-28.25749771255595,-19.247817233065803|9912
-33.90559447363142,-27.84318422013562,-31.791517526450598,-26.174559156654258|9950
-38.994277101979606,-69.97407566161102,-32.81083232783666,-64.3870301868601|9910
-17.119819402206588,-42.9146899682573,-14.376562416384374,-39.32977065922217|9979
-152.3402739119769,-61.604472091835895,-147.27822389549402,-57.78733305532967|9988
-118.3116225971587,-50.001868564133645,-111.36557437386857,-45.611804865983466|9982
-50.271601705821205,-18.34796359964452,-48.80193565992666,-17.790403763939423|9904
-42.22149267733934,-10.065163142576539,-39.33319078557548,-9.622793500070584|9936
-177.38152323057906,-88.59906290165631,-166.4489746203593,-75.74397515034383|9977
-65.0280920375291,-25.952926617535613,-59.95776940160151,-25.56552012318802|9998
-150.09335548314257,-62.272184766899876,-147.94095657690363,-52.142162162904114|9939
-103.26247306828832,-72.62764682708443,-91.0898032476512,-67.88975810802393|9945
-153.08527425687052,-10.177119275790119,-146.49014771672108,-9.728224285448466|9913
-49.97067725114391,-1.2816808631679244,-47.53562523364137,-0.739596061937103|9944
-171.47264998543255,-44.923024929705875,-155.636900505193,-44.61317559576343|9909
-35.36706638880082,-44.970130076636565,-30.703482323321836,-41.02299819404477|9959
-133.41098313173399,-18.44961999527444,-127.36537255034402,-16.786642112606067|9912
-9.27008894993068,-18.519001807045612,-7.5271087303643744,-16.229444489863102|9972
-135.93769970678738,-70.2115364021477,-130.5225582674726,-63.62365054978038|9928
-17.49088560411034,-45.597553760879535,-14.86920289905858,-40.91642601099735|9994
-49.155400720601484,-6.476930712786309,-46.64611366704411,-5.764626372381261|9989
-29.123679332103872,-26.357589482280567,-27.112053587528063,-24.434967448992623|9954
-107.43222959839007,-68.05120065115355,-102.69343928292034,-64.21808025965382|9989
-82.55318032003454,-31.97530779121291,-79.24562390571,-30.041078339177016|9992
-78.10550290422586,-55.84664008799932,-74.9894383352208,-52.11283885634056|9989
-45.295590423672785,-71.92832720295735,-38.8612373681658,-65.45108022224699|9909
-70.8292891540619,-79.12467967224828,-63.808416366952564,-73.13510956768387|9937
-153.8773211692172,-81.399756801241,-142.12870957976153,-75.37477200116344|9955
-28.936050244999198,-84.10124094518235,-17.518584810561574,-75.77169654651996|9944
-121.92129043783403,-53.49285124826693,-118.60251098388483,-48.10617359908406|9971
-114.88523931320877,-55.95964129868044,-110.02298123513205,-52.6243164087634|9977
-149.9423967762105,-3.5361313457325636,-143.45434873244827,-2.8170540586611117|9998
-18.833750104043737,-24.279418105840215,-18.58286530639444,-12.424809611024529|9977
-45.214186271828865,-35.548341469485706,-42.863742950834215,-33.661150733435875|9920
-18.861239816683433,-80.64397698717133,-12.517483419904604,-67.92482391967762|9957
-68.38737137316451,-72.65184759507102,-66.88504117284954,-58.53710793488571|9963
-53.44420540747721,-16.44316344810391,-51.45316404283031,-15.79610307637343|9946
-152.59097542291823,-19.47788626322309,-146.95119666954284,-18.212547837362806|9996
-41.001765966013075,-28.07542442813636,-38.2225430940485,-26.27631017837101|9940
-133.00110744089056,-49.61819399286105,-127.41028450010697,-46.44944218829091|9907
-23.935947091938402,-4.896730563627284,-21.62326746176409,-3.717351859468277|9915
-103.61572793005485,-56.868298625734795,-98.65072447865433,-53.94659292727644|9940
-58.59019002381646,-44.2120231088606,-55.69743215959816,-42.07091668705605|9946
